,Unnamed: 0,title,link,keyword
202,202,"Diabetes Ringan yang Tak Disadari di Usia 30-an, Ini 5 Tandanya",https://health.detik.com/berita-detikhealth/d-7984090/diabetes-ringan-yang-tak-disadari-di-usia-30-an-ini-5-tandanya,diabetes
203,203,"Waspada Ciri Diabetes Ringan, Cepat Lelah dan Haus",https://www.detik.com/sumut/berita/d-7954711/waspada-ciri-diabetes-ringan-cepat-lelah-dan-haus,diabetes
204,204,"Gejala di Mulut Ini Bisa Jadi Tanda Diabetes, Kenali Ciri-cirinya",https://health.detik.com/berita-detikhealth/d-7982270/gejala-di-mulut-ini-bisa-jadi-tanda-diabetes-kenali-ciri-cirinya,diabetes
205,205,"Waspada Ciri Diabetes Ringan, Cepat Lelah dan Haus",https://www.detik.com/sumut/berita/d-7954711/waspada-ciri-diabetes-ringan-cepat-lelah-dan-haus,diabetes
206,206,"Sering Dianggap Sepele, Dokter Ungkap Gejala Khas Diabetes yang Perlu Diwaspadai",https://health.detik.com/berita-detikhealth/d-7925616/sering-dianggap-sepele-dokter-ungkap-gejala-khas-diabetes-yang-perlu-diwaspadai,diabetes
208,208,"Bocah SD Kakak-Adik di Karangasem Idap Diabetes Sejak Kecil, Begini Gejalanya",https://www.detik.com/bali/berita/d-7964045/bocah-sd-kakak-adik-di-karangasem-idap-diabetes-sejak-kecil-begini-gejalanya,diabetes
209,209,"Viral Kaki Dikerumuni Semut Disebut Jadi Tanda Diabetes, Ini Kata Dokter",https://health.detik.com/berita-detikhealth/d-7924237/viral-kaki-dikerumuni-semut-disebut-jadi-tanda-diabetes-ini-kata-dokter,diabetes
210,210,"Viral Pria Usia 23 di Denpasar Idap Diabetes Tipe 1, Awalnya Keluhkan Gejala Ini",https://health.detik.com/berita-detikhealth/d-8382556/viral-pria-usia-23-di-denpasar-idap-diabetes-tipe-1-awalnya-keluhkan-gejala-ini,diabetes
212,212,"Tak Banyak yang Tahu, Ini 7 Tanda Awal Diabetes Terlihat dari Urine hingga Kulit",https://health.detik.com/berita-detikhealth/d-8000828/tak-banyak-yang-tahu-ini-7-tanda-awal-diabetes-terlihat-dari-urine-hingga-kulit,diabetes
214,214,"Tanda Awal Diabetes yang Bisa Muncul saat di Toilet, Jangan Diabaikan",https://health.detik.com/berita-detikhealth/d-7911776/tanda-awal-diabetes-yang-bisa-muncul-saat-di-toilet-jangan-diabaikan,diabetes
215,215,Label Pangan dan Ancaman Bom Waktu Kasus Diabetes-Obesitas di Indonesia,https://health.detik.com/berita-detikhealth/d-7955197/label-pangan-dan-ancaman-bom-waktu-kasus-diabetes-obesitas-di-indonesia,diabetes
216,216,"6 Jenis Ikan Terbaik bagi Pengidap Diabetes, Ada Sarden dan Nila",https://health.detik.com/berita-detikhealth/d-7902748/6-jenis-ikan-terbaik-bagi-pengidap-diabetes-ada-sarden-dan-nila,diabetes
217,217,Catat! Ini Daftar Ikan yang Baik Dikonsumsi Bagi Pengidap Diabetes,https://www.detik.com/sumut/berita/d-7904453/catat-ini-daftar-ikan-yang-baik-dikonsumsi-bagi-pengidap-diabetes,diabetes
221,221,"Awal Mula Pria Usia 23 di Denpasar Kena Diabetes Tipe 1, Sering Haus-Pipis di Malam Hari",https://health.detik.com/berita-detikhealth/d-8383204/awal-mula-pria-usia-23-di-denpasar-kena-diabetes-tipe-1-sering-haus-pipis-di-malam-hari,diabetes
222,222,8 Rekomendasi Buah Rendah Gula yang Cocok untuk Pengidap Diabetes,https://health.detik.com/berita-detikhealth/d-7856222/8-rekomendasi-buah-rendah-gula-yang-cocok-untuk-pengidap-diabetes,diabetes
224,224,"BPOM RI Setujui 'Nutri Level', Minuman Manis Bakal Diprioritaskan!",https://health.detik.com/berita-detikhealth/d-8434545/bpom-ri-setujui-nutri-level-minuman-manis-bakal-diprioritaskan,diabetes
226,226,"Tanda-tanda Diabetes yang Muncul di Malam Hari, Segera Periksa Jika Mengalaminya",https://health.detik.com/berita-detikhealth/d-7890337/tanda-tanda-diabetes-yang-muncul-di-malam-hari-segera-periksa-jika-mengalaminya,diabetes
227,227,Cara Sederhana Turunkan Lemak dan Cegah Diabetes,https://www.detik.com/jabar/berita/d-8088643/cara-sederhana-turunkan-lemak-dan-cegah-diabetes,diabetes
228,228,"Dokter Jelaskan soal Diabetes Tipe 5, Kelompok Ini Lebih Rentan Kena",https://health.detik.com/berita-detikhealth/d-8213479/dokter-jelaskan-soal-diabetes-tipe-5-kelompok-ini-lebih-rentan-kena,diabetes
229,229,10 Buah yang Aman Bagi Pengidap Diabetes karena Rendah Gula,https://www.detik.com/sumut/berita/d-7917252/10-buah-yang-aman-bagi-pengidap-diabetes-karena-rendah-gula,diabetes
230,230,"Nick Jonas Hidup dengan Diabetes Selama 20 Tahun, Begini Caranya Jaga Gula Darah",https://health.detik.com/berita-detikhealth/d-8284994/nick-jonas-hidup-dengan-diabetes-selama-20-tahun-begini-caranya-jaga-gula-darah,diabetes
232,232,"Ini Tanda-tanda Diabetes yang Muncul di Pagi Hari, Sering Dianggap Sepele",https://health.detik.com/berita-detikhealth/d-7886651/ini-tanda-tanda-diabetes-yang-muncul-di-pagi-hari-sering-dianggap-sepele,diabetes
233,233,Dinkes DKI: Pasien Diabetes Terpapar Mikroplastik Berisiko Kena Stroke-Jantung,https://news.detik.com/berita/d-8176561/dinkes-dki-pasien-diabetes-terpapar-mikroplastik-berisiko-kena-stroke-jantung,diabetes
236,236,Bumbu Dapur yang Bisa Turunkan Kadar Gula Darah untuk Cegah Penyakit Diabetes,https://health.detik.com/berita-detikhealth/d-7899213/bumbu-dapur-yang-bisa-turunkan-kadar-gula-darah-untuk-cegah-penyakit-diabetes,diabetes
237,237,"Penampakan Nutri Level di Minuman Kemasan RI, Kopi Susu 'Cs' Masuk Level Apa?",https://health.detik.com/berita-detikhealth/d-8444596/penampakan-nutri-level-di-minuman-kemasan-ri-kopi-susu-cs-masuk-level-apa,diabetes
239,239,"Rayakan Hari Diabetes Sedunia, Tropicana Slim Gelar #Hands4Diabetes Serentak di 27 Kota",https://health.detik.com/berita-detikhealth/d-8213048/rayakan-hari-diabetes-sedunia-tropicana-slim-gelar-hands4diabetes-serentak-di-27-kota,diabetes
240,240,"Bukti Baru Diabetes saat Hamil Picu Masalah Otak dan Saraf Bayi, Termasuk Autisme",https://health.detik.com/berita-detikhealth/d-7858789/bukti-baru-diabetes-saat-hamil-picu-masalah-otak-dan-saraf-bayi-termasuk-autisme,diabetes
241,241,"Rayakan Hari Diabetes Sedunia, Tropicana Slim Gelar #Hands4Diabetes Serentak di 27 Kota",https://health.detik.com/berita-detikhealth/d-8213048/rayakan-hari-diabetes-sedunia-tropicana-slim-gelar-hands4diabetes-serentak-di-27-kota,diabetes
244,244,"Waspadai Gejala Diabetes yang Kerap Muncul di Pagi Hari, Termasuk Kelelahan",https://health.detik.com/berita-detikhealth/d-7826412/waspadai-gejala-diabetes-yang-kerap-muncul-di-pagi-hari-termasuk-kelelahan,diabetes
245,245,"Edukasi soal Diabetes, Tropicana Slim Ajak Masyarakat Sadar Asupan Gula Harian",https://health.detik.com/berita-detikhealth/d-7866705/edukasi-soal-diabetes-tropicana-slim-ajak-masyarakat-sadar-asupan-gula-harian,diabetes
248,248,"Tren Diabetes RI Meningkat, Ahli Ingatkan Bahaya Penyakit Gula yang Tak Terkendali",https://health.detik.com/berita-detikhealth/d-8188053/tren-diabetes-ri-meningkat-ahli-ingatkan-bahaya-penyakit-gula-yang-tak-terkendali,diabetes
249,249,"7 Camilan Enak untuk Pengidap Diabetes, Termasuk Alpukat dan Almond",https://health.detik.com/berita-detikhealth/d-8113648/7-camilan-enak-untuk-pengidap-diabetes-termasuk-alpukat-dan-almond,diabetes
251,251,BPOM Akhirnya Setujui Label Nutri-Level di Pangan Olahan! Ini Bocorannya,https://health.detik.com/berita-detikhealth/d-8432184/bpom-akhirnya-setujui-label-nutri-level-di-pangan-olahan-ini-bocorannya,diabetes
252,252,"4 Rebusan Daun untuk Menurunkan Gula Darah, Bantu Cegah Diabetes",https://health.detik.com/berita-detikhealth/d-7813631/4-rebusan-daun-untuk-menurunkan-gula-darah-bantu-cegah-diabetes,diabetes
256,256,"9 Minuman Penurun Gula Darah Tinggi, Pengidap Diabetes Bisa Coba",https://health.detik.com/berita-detikhealth/d-7777973/9-minuman-penurun-gula-darah-tinggi-pengidap-diabetes-bisa-coba,diabetes
257,257,"8 Jenis Buah yang Rendah Gula, Cocok untuk Penderita Diabetes",https://www.detik.com/sumut/berita/d-7859414/8-jenis-buah-yang-rendah-gula-cocok-untuk-penderita-diabetes,diabetes
258,258,"Marak Kasus Diabetes Anak, Dinkes Lubuklinggau Gelar CKG di Sekolah",https://www.detik.com/sumbagsel/berita/d-8084318/marak-kasus-diabetes-anak-dinkes-lubuklinggau-gelar-ckg-di-sekolah,diabetes
260,260,"Kisah Pria Kena Diabetes di Usia 25, Berhasil 'Sembuh' dengan Kebiasaan Ini",https://health.detik.com/berita-detikhealth/d-8135681/kisah-pria-kena-diabetes-di-usia-25-berhasil-sembuh-dengan-kebiasaan-ini,diabetes
261,261,"Nggak Kaleng-kaleng, 4 Khasiat Pare Termasuk 'Obat' Alami Diabetes-Kolesterol",https://health.detik.com/berita-detikhealth/d-8119125/nggak-kaleng-kaleng-4-khasiat-pare-termasuk-obat-alami-diabetes-kolesterol,diabetes
262,262,"Ilmuwan Resmi Akui Penyakit Baru Diabetes Tipe 5, Apa Bedanya dengan Jenis Lain?",https://health.detik.com/berita-detikhealth/d-8161555/ilmuwan-resmi-akui-penyakit-baru-diabetes-tipe-5-apa-bedanya-dengan-jenis-lain,diabetes
264,264,"Tips Puasa Sehat untuk Pengidap Diabetes, Jangan Lupa Makan Sahur!",https://health.detik.com/berita-detikhealth/d-7806971/tips-puasa-sehat-untuk-pengidap-diabetes-jangan-lupa-makan-sahur,diabetes
265,265,5 Tanda Diabetes yang Kadang Tak Disadari di Tangan dan Kaki,https://www.detik.com/sumbagsel/berita/d-7770507/5-tanda-diabetes-yang-kadang-tak-disadari-di-tangan-dan-kaki,diabetes
268,268,"Bupati OKU Gelar Cek Kesehatan Gratis untuk Pelajar, Fokus Deteksi Dini Diabetes",https://www.detik.com/sumbagsel/berita/d-8124604/bupati-oku-gelar-cek-kesehatan-gratis-untuk-pelajar-fokus-deteksi-dini-diabetes,diabetes
270,270,"Rasa Haus hingga Lapar Berlebihan? Waspada, Ini Gejala Diabetes di Pagi Hari",https://www.detik.com/bali/berita/d-7890735/rasa-haus-hingga-lapar-berlebihan-waspada-ini-gejala-diabetes-di-pagi-hari,diabetes
272,272,"Heboh Produk Kurma Mengandung Sirup Glukosa, Internis Wanti-wanti soal Ini",https://health.detik.com/berita-detikhealth/d-8371800/heboh-produk-kurma-mengandung-sirup-glukosa-internis-wanti-wanti-soal-ini,diabetes
274,274,"8 Makanan Penurun Gula Darah, Cocok untuk Pengidap Diabetes",https://health.detik.com/berita-detikhealth/d-7771607/8-makanan-penurun-gula-darah-cocok-untuk-pengidap-diabetes,diabetes
277,277,"Wanita Idap Diabetes Tipe 2 di Usia 29, Dinyatakan Remisi karena Kebiasaan Ini",https://health.detik.com/berita-detikhealth/d-8124072/wanita-idap-diabetes-tipe-2-di-usia-29-dinyatakan-remisi-karena-kebiasaan-ini,diabetes
280,280,"Menkes Sebut Ada 60 Ribu Pasien Cuci Darah Baru Tiap Tahun, Inikah Pemicunya?",https://health.detik.com/berita-detikhealth/d-8359383/menkes-sebut-ada-60-ribu-pasien-cuci-darah-baru-tiap-tahun-inikah-pemicunya,diabetes
285,285,"Minum 2 Gelas Boba Tea Tiap Hari, Pekerja Kantoran Ini Nyaris Gagal Ginjal",https://www.detik.com/kalimantan/berita/d-8316047/minum-2-gelas-boba-tea-tiap-hari-pekerja-kantoran-ini-nyaris-gagal-ginjal,diabetes
288,288,Punya 5 Tanda Ini? Waspada Bisa Jadi Diabetes,https://www.detik.com/sumut/berita/d-7770624/punya-5-tanda-ini-waspada-bisa-jadi-diabetes,diabetes
289,289,13 Obat Alami Diabetes yang Manjur untuk Menurunkan Gula Darah,https://www.detik.com/jogja/berita/d-8006699/13-obat-alami-diabetes-yang-manjur-untuk-menurunkan-gula-darah,diabetes
292,292,"Waspadai Ciri-ciri Kulit seperti Ini, Bisa Jadi Tanda Diabetes",https://health.detik.com/berita-detikhealth/d-7763735/waspadai-ciri-ciri-kulit-seperti-ini-bisa-jadi-tanda-diabetes,diabetes
293,293,"Heboh Kurma Mengandung Sirup Glukosa, Apa Sih Fungsinya? Ini Kata Profesor Pangan IPB",https://health.detik.com/berita-detikhealth/d-8372528/heboh-kurma-mengandung-sirup-glukosa-apa-sih-fungsinya-ini-kata-profesor-pangan-ipb,diabetes
294,294,"Waspada Gula Darah Anjlok, Dapatkan Penanganan 24 Jam Mayapada Hospital",https://health.detik.com/berita-detikhealth/d-8212589/waspada-gula-darah-anjlok-dapatkan-penanganan-24-jam-mayapada-hospital,diabetes
296,296,"Barbie Rilis Koleksi Boneka Pengidap Diabetes Tipe 1, Begini Wujudnya",https://health.detik.com/berita-detikhealth/d-8003044/barbie-rilis-koleksi-boneka-pengidap-diabetes-tipe-1-begini-wujudnya,diabetes
298,298,"3 Kebiasaan Picu Gagal Ginjal, Berisiko Bikin Cuci Darah di Usia Muda",https://health.detik.com/berita-detikhealth/d-8359888/3-kebiasaan-picu-gagal-ginjal-berisiko-bikin-cuci-darah-di-usia-muda,diabetes
300,300,Cara Mudah Mencegah Lonjakan Gula Darah usai Santap Nasi,https://health.detik.com/berita-detikhealth/d-8268635/cara-mudah-mencegah-lonjakan-gula-darah-usai-santap-nasi,diabetes
301,301,Amankah Pengidap Diabetes Minum Air Kelapa Muda?,https://www.detik.com/sumut/berita/d-7732719/amankah-pengidap-diabetes-minum-air-kelapa-muda,diabetes
302,302,"Ramai Produk Kurma Disebut Mengandung Sirup Glukosa, Amankah Dikonsumsi?",https://health.detik.com/berita-detikhealth/d-8374703/ramai-produk-kurma-disebut-mengandung-sirup-glukosa-amankah-dikonsumsi,diabetes
305,305,Kesepian Jadi Pemicu Risiko Penyakit Jantung-Diabetes,https://www.detik.com/jabar/berita/d-7728755/kesepian-jadi-pemicu-risiko-penyakit-jantung-diabetes,diabetes
306,306,"Saran Dokter soal Makanan Manis Saat Berbuka, Hati-hati Kalau Ada Diabetes",https://health.detik.com/berita-detikhealth/d-7802998/saran-dokter-soal-makanan-manis-saat-berbuka-hati-hati-kalau-ada-diabetes,diabetes
308,308,"Waspadai Gejala Diabetes yang Bisa Muncul di Mata, Sudah Tahu Belum?",https://health.detik.com/berita-detikhealth/d-7758759/waspadai-gejala-diabetes-yang-bisa-muncul-di-mata-sudah-tahu-belum,diabetes
310,310,"Sederet Gejala Diabetes yang Tak Biasa, Kerap Kali Tak Disadari",https://health.detik.com/berita-detikhealth/d-7977096/sederet-gejala-diabetes-yang-tak-biasa-kerap-kali-tak-disadari,diabetes
311,311,"Pengakuan Nick Jonas Idap Diabetes Tipe 1, Ini Gejala Awal yang Dirasakan",https://health.detik.com/berita-detikhealth/d-8029434/pengakuan-nick-jonas-idap-diabetes-tipe-1-ini-gejala-awal-yang-dirasakan,diabetes
312,312,"Waspadai Gejala Diabetes yang Bisa Muncul di Mata, Sudah Tahu Belum?",https://health.detik.com/berita-detikhealth/d-7758759/waspadai-gejala-diabetes-yang-bisa-muncul-di-mata-sudah-tahu-belum,diabetes
313,313,Bolehkah Pengidap Diabetes Minum Air Kelapa Muda? Begini Kata Dokter,https://health.detik.com/berita-detikhealth/d-7732616/bolehkah-pengidap-diabetes-minum-air-kelapa-muda-begini-kata-dokter,diabetes
314,314,Dokter Ungkap Cara Aman Olahraga bagi Pasien Penyakit Metabolik,https://health.detik.com/berita-detikhealth/d-8212584/dokter-ungkap-cara-aman-olahraga-bagi-pasien-penyakit-metabolik,diabetes
316,316,Makan Petai Bikin Ginjal Rusak? Begini Penjelasan Dokter Herbal,https://health.detik.com/berita-detikhealth/d-8255272/makan-petai-bikin-ginjal-rusak-begini-penjelasan-dokter-herbal,diabetes
317,317,"Bukan Fiksi, Ilmuwan Temukan 'Sel Zombie' di Pembuluh Darah Biang Kerok Penyakit",https://health.detik.com/berita-detikhealth/d-8310121/bukan-fiksi-ilmuwan-temukan-sel-zombie-di-pembuluh-darah-biang-kerok-penyakit,diabetes
318,318,Yuk Bantu Warga Muara Gembong Punya Ambulans Air untuk ke Puskesmas Saat Banjir,https://news.detik.com/berita/d-8452660/yuk-bantu-warga-muara-gembong-punya-ambulans-air-untuk-ke-puskesmas-saat-banjir,diabetes
328,328,"Jadi 'Biang Kerok' Obesitas-Diabetes, Makanan Ini Paling Banyak Dikonsumsi Warga +62",https://health.detik.com/berita-detikhealth/d-8004712/jadi-biang-kerok-obesitas-diabetes-makanan-ini-paling-banyak-dikonsumsi-warga-62,diabetes
330,330,Ahli Gizi di Palembang Ingatkan Batasi Santan dan Gula Selama Lebaran,https://www.detik.com/sumbagsel/berita/d-8409799/ahli-gizi-di-palembang-ingatkan-batasi-santan-dan-gula-selama-lebaran,diabetes
334,334,"Fakta-fakta Penyakit Diabetes Tipe 5, Penyebab hingga Gejalanya",https://health.detik.com/berita-detikhealth/d-7898676/fakta-fakta-penyakit-diabetes-tipe-5-penyebab-hingga-gejalanya,diabetes
335,335,"Penyakit Jantung Jadi Beban BPJS Tertinggi, Menkes Minta Warga +62 Sadar Gaya Hidup",https://health.detik.com/berita-detikhealth/d-8319385/penyakit-jantung-jadi-beban-bpjs-tertinggi-menkes-minta-warga-62-sadar-gaya-hidup,diabetes
336,336,3 Kebiasaan Sepele yang Bisa Bikin Gagal Ginjal di Usia Muda,https://www.detik.com/bali/berita/d-8360029/3-kebiasaan-sepele-yang-bisa-bikin-gagal-ginjal-di-usia-muda,diabetes
337,337,"5 Tanda Diabetes yang Bisa Muncul di Tangan dan Kaki, Kerap Kali Tak Disadari",https://health.detik.com/berita-detikhealth/d-7770434/5-tanda-diabetes-yang-bisa-muncul-di-tangan-dan-kaki-kerap-kali-tak-disadari,diabetes
338,338,"Ciri Kulit Seperti Ini Bisa Jadi Tanda Diabetes, Termasuk Luka Tak Kunjung Sembuh",https://health.detik.com/berita-detikhealth/d-7711893/ciri-kulit-seperti-ini-bisa-jadi-tanda-diabetes-termasuk-luka-tak-kunjung-sembuh,diabetes
341,341,Ini Tips Jaga Kadar Gula Darah agar Tetap Stabil Saat Nge-Gym,https://health.detik.com/berita-detikhealth/d-8105100/ini-tips-jaga-kadar-gula-darah-agar-tetap-stabil-saat-nge-gym,diabetes
342,342,"Ketahuan Sakit Saat CKG? Mulai 2026, Kemenkes Janjikan Pengobatan Gratis 15 Hari",https://health.detik.com/berita-detikhealth/d-8322288/ketahuan-sakit-saat-ckg-mulai-2026-kemenkes-janjikan-pengobatan-gratis-15-hari,diabetes
344,344,Gen Z Makin Berisiko Kena Penyakit Gula gegara Kebanyakan Makan Ini,https://health.detik.com/berita-detikhealth/d-8213141/gen-z-makin-berisiko-kena-penyakit-gula-gegara-kebanyakan-makan-ini,diabetes
345,345,"Terungkap Lewat Studi, Orang Kesepian Lebih Rentan Kena Penyakit Jantung-Diabetes",https://health.detik.com/berita-detikhealth/d-7723644/terungkap-lewat-studi-orang-kesepian-lebih-rentan-kena-penyakit-jantung-diabetes,diabetes
348,348,Kapan Terakhir Cek Gula Darah? Banyak yang Tak Sadar Sudah Pre-Diabetes,https://health.detik.com/berita-detikhealth/d-7955176/kapan-terakhir-cek-gula-darah-banyak-yang-tak-sadar-sudah-pre-diabetes,diabetes
349,349,"Apa Itu Diabetes Tipe 5? Ini Pengertian, Gejala, hingga Penanganannya",https://www.detik.com/jateng/berita/d-7900531/apa-itu-diabetes-tipe-5-ini-pengertian-gejala-hingga-penanganannya,diabetes
350,350,"Waspada Gula Darah Turun Drastis, Dokter Jelaskan Risikonya",https://health.detik.com/berita-detikhealth/d-8083691/waspada-gula-darah-turun-drastis-dokter-jelaskan-risikonya,diabetes
353,353,Gula Darah Melonjak? Dokter Spesialis Mayapada Hospital Siaga 24 Jam!,https://health.detik.com/berita-detikhealth/d-8070707/gula-darah-melonjak-dokter-spesialis-mayapada-hospital-siaga-24-jam,diabetes
358,358,"Tanda-tanda Diabetes yang Bisa Muncul di Kaki, Wajib Diwaspadai",https://health.detik.com/berita-detikhealth/d-7698680/tanda-tanda-diabetes-yang-bisa-muncul-di-kaki-wajib-diwaspadai,diabetes
359,359,Mengapa Diabetes Tipe 2 Kini Semakin Rentan Menyerang Usia Muda?,https://health.detik.com/berita-detikhealth/d-8419986/mengapa-diabetes-tipe-2-kini-semakin-rentan-menyerang-usia-muda,diabetes
360,360,5 Minuman yang Lebih Segar dari Es Teh Manis tapi Aman untuk Penderita Diabetes,https://health.detik.com/berita-detikhealth/d-7981753/5-minuman-yang-lebih-segar-dari-es-teh-manis-tapi-aman-untuk-penderita-diabetes,diabetes
361,361,"Mulai Banyak Anak Muda Kena Penyakit Gula, Bebani BPJS Kesehatan Triliunan Rupiah",https://health.detik.com/berita-detikhealth/d-8180256/mulai-banyak-anak-muda-kena-penyakit-gula-bebani-bpjs-kesehatan-triliunan-rupiah,diabetes
362,362,13 Buah Rendah Gula yang Aman dan Bisa Dikonsumsi Pengidap Diabetes,https://health.detik.com/berita-detikhealth/d-7916910/13-buah-rendah-gula-yang-aman-dan-bisa-dikonsumsi-pengidap-diabetes,diabetes
364,364,Berapa Sih Batas Aman Konsumsi Gula Harian? Pria dan Wanita Ternyata Beda Lho,https://health.detik.com/berita-detikhealth/d-8188578/berapa-sih-batas-aman-konsumsi-gula-harian-pria-dan-wanita-ternyata-beda-lho,diabetes
366,366,"Sederet Manfaat Makan Anggur Hijau, Jaga Berat Badan hingga Tangkal Diabetes",https://health.detik.com/berita-detikhealth/d-7713297/sederet-manfaat-makan-anggur-hijau-jaga-berat-badan-hingga-tangkal-diabetes,diabetes
368,368,"Manfaat Labu Siam untuk Kesehatan, Cegah Empat Penyakit Ini",https://www.detik.com/jabar/berita/d-8279687/manfaat-labu-siam-untuk-kesehatan-cegah-empat-penyakit-ini,diabetes
371,371,"Kiwil Idap Diabetes dan Pengentalan Darah, Dokter Singgung Faktor Gaya Hidup",https://health.detik.com/berita-detikhealth/d-7690286/kiwil-idap-diabetes-dan-pengentalan-darah-dokter-singgung-faktor-gaya-hidup,diabetes
372,372,"Wanti-wanti Kemenkes RI soal Konsumsi Gula Berlebih, Bisa Picu Penyakit Ini",https://health.detik.com/berita-detikhealth/d-8188581/wanti-wanti-kemenkes-ri-soal-konsumsi-gula-berlebih-bisa-picu-penyakit-ini,diabetes
